,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
132,653,STATE WINE & SPIRITS,2921,Full Throttle Strwbry Whisky,14.92,19.99,750,21,313.32,78,1559.22,1139.43,61.49,8014.98,1245.9,79.91,3.71,4.98,14.92,Small,-850.4399999999999
133,653,STATE WINE & SPIRITS,4147,Kirk and Sweeney 18 Yr Rum,28.77,44.99,750,667,19189.59,526,21084.74,14626.35,414.69,8014.98,1895.15,8.99,0.79,1.1,28.77,Large,4056.57
134,653,STATE WINE & SPIRITS,8058,Batavia Arrack Rum,23.01,31.99,750,1,23.01,1,31.99,31.99,0.79,8014.98,8.98,28.07,1.0,1.39,23.01,Small,0.0
135,653,STATE WINE & SPIRITS,8060,Salers Apertif Gentiane,14.28,21.99,750,1,14.28,1,21.99,21.99,0.11,8014.98,7.71,35.06,1.0,1.54,14.28,Small,0.0
136,653,STATE WINE & SPIRITS,9115,Caffo Limoncino Dell'l Sola,10.35,16.99,750,198,2049.3,719,10505.81,6047.38,566.59,8014.98,8456.51,80.49,3.63,5.13,10.350000000000001,Medium,-5392.349999999999
137,653,STATE WINE & SPIRITS,9118,Caffo Sambuca Secolare,10.35,16.99,750,266,2753.1,728,10746.22,6347.23,573.7,8014.98,7993.12,74.38,2.74,3.9,10.35,Medium,-4781.7
138,653,STATE WINE & SPIRITS,9136,Caffo Amaretto Liqueur,10.81,16.99,750,217,2345.77,591,8776.09,5567.78,465.84,8014.98,6430.32,73.27,2.72,3.74,10.81,Medium,-4042.94
139,653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750,52,847.08,175,3848.25,2792.73,137.98,8014.98,3001.17,77.99,3.37,4.54,16.29,Medium,-2003.6699999999998
140,653,STATE WINE & SPIRITS,11306,Clos LaChance Cab Svgn,10.52,15.99,750,96,1009.92,69,1097.31,297.81,7.74,8014.98,87.39,7.96,0.72,1.09,10.52,Medium,284.03999999999996
141,653,STATE WINE & SPIRITS,13494,Altocedro Malbec Reserva,20.68,29.99,750,8,165.44,8,239.92,29.99,0.9,8014.98,74.48,31.04,1.0,1.45,20.68,Small,0.0
142,653,STATE WINE & SPIRITS,14013,Joseph Mellot Sancerre White,16.77,24.99,750,27,452.79,68,1699.32,699.72,7.58,8014.98,1246.53,73.35,2.52,3.75,16.77,Medium,-687.5699999999999
143,653,STATE WINE & SPIRITS,15675,Six Hats Shiraz,7.28,10.99,750,329,2395.12,254,3219.46,2140.3,28.12,8014.98,824.34,25.6,0.77,1.34,7.279999999999999,Medium,546.0
144,653,STATE WINE & SPIRITS,15677,Six Hats Chenin Blanc,7.94,11.99,750,12,95.28,12,143.88,11.99,1.35,8014.98,48.6,33.78,1.0,1.51,7.94,Small,0.0
145,653,STATE WINE & SPIRITS,16583,Pali Huntington Pnt Nr,13.51,22.99,750,61,824.11,55,1099.45,679.66,6.11,8014.98,275.34,25.04,0.9,1.33,13.51,Medium,81.06
146,653,STATE WINE & SPIRITS,16585,Pali Summit Station R Pnt Nr,18.11,29.99,750,14,253.54,16,479.84,419.86,1.76,8014.98,226.3,47.16,1.14,1.89,18.11,Small,-36.22
147,653,STATE WINE & SPIRITS,16587,Pali Riviera Pnt Nr Sonoma,11.4,19.99,750,64,729.6,44,747.56,135.92,4.94,8014.98,17.96,2.4,0.69,1.02,11.4,Medium,228.0
148,653,STATE WINE & SPIRITS,16609,Leese-Fitch Chard,8.9,12.99,750,72,640.8,60,711.4,47.96,6.74,8014.98,70.6,9.92,0.83,1.11,8.899999999999999,Medium,106.80000000000001
149,653,STATE WINE & SPIRITS,16753,Pennywise Pnt Nr,6.7,9.99,750,431,2887.7,271,3277.29,1740.56,30.13,8014.98,389.59,11.89,0.63,1.13,6.699999999999999,Medium,1072.0
150,653,STATE WINE & SPIRITS,17196,Cocchi Vermouth di Torino Sw,12.33,18.99,750,2,24.66,2,37.98,37.98,0.22,8014.98,13.32,35.07,1.0,1.54,12.33,Small,0.0
151,653,STATE WINE & SPIRITS,17759,Joseph Mellot Reuilly Svgn B,11.03,15.99,750,1,11.03,1,15.99,15.99,0.11,8014.98,4.96,31.02,1.0,1.45,11.03,Small,0.0
152,653,STATE WINE & SPIRITS,18158,Maggio Chardonnay,7.28,10.99,750,12,87.36,12,131.88,10.99,1.35,8014.98,44.52,33.76,1.0,1.51,7.28,Small,0.0
153,653,STATE WINE & SPIRITS,18732,Anarkos Puglia,8.44,12.99,750,12,101.28,24,299.76,24.98,2.7,8014.98,198.48,66.21,2.0,2.96,8.44,Small,-101.28
154,653,STATE WINE & SPIRITS,18976,Evolucio Fermint Tokaj,8.05,11.99,750,96,772.8,89,977.11,340.69,9.95,8014.98,204.31,20.91,0.93,1.26,8.049999999999999,Medium,56.35000000000001
155,653,STATE WINE & SPIRITS,19091,Gen5 Cabernet Sauvignon,7.79,11.99,750,96,747.84,72,839.28,57.95,8.1,8014.98,91.44,10.9,0.75,1.12,7.79,Medium,186.96
156,653,STATE WINE & SPIRITS,19258,The Beach House Chard,6.45,9.99,750,2856,18421.2,1995,19966.05,12113.9,221.38,8014.98,1544.85,7.74,0.7,1.08,6.45,Large,5553.45
157,653,STATE WINE & SPIRITS,19259,The Beach House Red,7.48,10.99,750,48,359.04,36,359.64,69.93,4.04,8014.98,0.6,0.17,0.75,1.0,7.48,Medium,89.76
158,653,STATE WINE & SPIRITS,19260,The Beach House Pinot Grigio,6.45,10.99,750,5302,34197.9,3549,34784.51,20263.37,394.11,8014.98,586.61,1.69,0.67,1.02,6.45,Large,11306.85
159,653,STATE WINE & SPIRITS,19276,Pali Tower 15 The Winery,9.08,13.99,750,1108,10060.64,2595,36304.05,18606.7,288.85,8014.98,26243.41,72.29,2.34,3.61,9.08,Large,-13501.960000000001
160,653,STATE WINE & SPIRITS,19652,Alias Chard,6.07,8.99,750,72,437.04,49,538.51,54.95,5.51,8014.98,101.47,18.84,0.68,1.23,6.07,Medium,139.61
161,653,STATE WINE & SPIRITS,19653,Alias Cab Svgn,5.88,8.99,750,96,564.48,66,725.34,98.91,7.41,8014.98,160.86,22.18,0.69,1.28,5.88,Medium,176.4
162,653,STATE WINE & SPIRITS,19656,Manifesto! Chard No Cst,5.91,8.99,750,38,224.58,506,4548.94,1780.02,56.44,8014.98,4324.36,95.06,13.32,20.26,5.91,Medium,-2765.88
163,653,STATE WINE & SPIRITS,19925,Green Lip Svgn Bl,8.21,11.99,750,12,98.52,12,143.88,11.99,1.35,8014.98,45.36,31.53,1.0,1.46,8.209999999999999,Small,0.0
164,653,STATE WINE & SPIRITS,19935,Cielo Pnt Grigio,5.26,7.99,750,695,3655.7,550,4394.5,535.33,61.85,8014.98,738.8,16.81,0.79,1.2,5.26,Large,762.6999999999999
165,653,STATE WINE & SPIRITS,19936,Prendo Pnt Grigio,7.53,10.99,750,117,881.01,78,893.22,101.91,8.76,8014.98,12.21,1.37,0.67,1.01,7.53,Medium,293.67
166,653,STATE WINE & SPIRITS,19944,Cielo Pnt Grigio,6.8,9.99,1500,164,1115.2,116,1158.84,279.72,26.1,8014.98,43.64,3.77,0.71,1.04,6.800000000000001,Medium,326.4
167,653,STATE WINE & SPIRITS,19946,Dolin Sweet White Vermouth,9.73,14.99,750,89,865.97,72,1079.28,614.59,8.01,8014.98,213.31,19.76,0.81,1.25,9.73,Medium,165.41
168,653,STATE WINE & SPIRITS,20118,Love Oregon Rsl,10.2,14.99,750,46,469.2,42,629.58,269.82,4.69,8014.98,160.38,25.47,0.91,1.34,10.2,Medium,40.8
169,653,STATE WINE & SPIRITS,20165,Bonal Apertif,12.25,18.99,750,3,36.75,3,56.97,37.98,0.33,8014.98,20.22,35.49,1.0,1.55,12.25,Small,0.0
170,653,STATE WINE & SPIRITS,20192,Byrrh Apertif,11.03,16.99,750,30,330.9,28,447.72,95.94,3.14,8014.98,116.82,26.09,0.93,1.35,11.03,Medium,22.06
171,653,STATE WINE & SPIRITS,20333,Mommy's Time Out Delicious R,7.18,10.99,750,3,21.54,6,65.94,43.96,0.67,8014.98,44.4,67.33,2.0,3.06,7.18,Small,-21.54
172,653,STATE WINE & SPIRITS,20465,Pali Wine Co Pnt Nr Durell,36.18,54.99,750,20,723.6,20,1099.8,604.89,2.23,8014.98,376.2,34.21,1.0,1.52,36.18,Small,0.0
173,653,STATE WINE & SPIRITS,20466,Pali Wine Co Pnt Nr Fiddlstx,40.81,59.99,750,3,122.43,6,359.94,179.97,0.67,8014.98,237.51,65.99,2.0,2.94,40.81,Small,-122.43
174,653,STATE WINE & SPIRITS,20467,Pali Wine Co Chard Durell Vy,33.55,49.99,750,10,335.5,13,649.87,199.96,1.45,8014.98,314.37,48.37,1.3,1.94,33.55,Small,-100.64999999999999
175,653,STATE WINE & SPIRITS,20472,Viu Manent Rsva Cab Svgn,4.83,7.49,750,72,347.76,48,383.52,23.97,5.4,8014.98,35.76,9.32,0.67,1.1,4.83,Medium,115.92
176,653,STATE WINE & SPIRITS,20477,Hayes Valley Chard Monterey,6.53,11.99,750,66,430.98,59,589.41,79.92,6.63,8014.98,158.43,26.88,0.89,1.37,6.53,Medium,45.71
177,653,STATE WINE & SPIRITS,20567,The Immortal Zin,7.79,11.99,750,42,327.18,30,359.7,59.95,3.39,8014.98,32.52,9.04,0.71,1.1,7.79,Medium,93.48
178,653,STATE WINE & SPIRITS,20592,Fritz Svgn Bl Dry Creek Vly,9.93,15.99,750,8,79.44,18,287.82,31.98,2.02,8014.98,208.38,72.4,2.25,3.62,9.93,Small,-99.3
179,653,STATE WINE & SPIRITS,20594,Fritz Pnt Nr RRV,17.87,27.99,750,24,428.88,24,647.76,53.98,2.7,8014.98,218.88,33.79,1.0,1.51,17.87,Small,0.0
180,653,STATE WINE & SPIRITS,20602,Pali Pnt Nr Rancho La Vina,37.41,54.99,750,19,710.79,25,1499.75,599.9,2.79,8014.98,788.96,52.61,1.32,2.11,37.41,Small,-224.45999999999998
181,653,STATE WINE & SPIRITS,20605,Viu Manent Cab Svgn La Capil,9.65,13.99,750,6,57.9,12,167.88,153.89,1.32,8014.98,109.98,65.51,2.0,2.9,9.65,Small,-57.900000000000006
182,653,STATE WINE & SPIRITS,20661,Pali Pnt Nr Cargasacchi Vyd,35.94,59.99,750,8,287.52,16,959.84,419.93,1.79,8014.98,672.32,70.05,2.0,3.34,35.94,Small,-287.52
183,653,STATE WINE & SPIRITS,20715,Gonzalez Bypass Noe Sherry,30.26,45.99,375,30,907.8,27,1241.73,367.92,1.54,8014.98,333.93,26.89,0.9,1.37,30.259999999999998,Medium,90.78
184,653,STATE WINE & SPIRITS,21300,Clos LaChance Meritage,6.8,15.99,750,5,34.0,40,399.6,279.72,4.43,8014.98,365.6,91.49,8.0,11.75,6.8,Small,-238.0
185,653,STATE WINE & SPIRITS,21685,Cameron Hughes Cam Col Cab S,9.39,13.99,750,336,3155.04,624,8785.76,5164.32,69.31,8014.98,5630.72,64.09,1.86,2.78,9.39,Medium,-2704.32
186,653,STATE WINE & SPIRITS,21686,Cameron Hughes Cam Coll Char,9.08,13.99,750,12,108.96,16,223.84,111.92,1.78,8014.98,114.88,51.32,1.33,2.05,9.08,Small,-36.32
187,653,STATE WINE & SPIRITS,21992,Art of Eart Montepulciano d',5.26,11.99,750,159,836.34,287,1873.13,949.72,32.01,8014.98,1036.79,55.35,1.81,2.24,5.26,Medium,-673.28
188,653,STATE WINE & SPIRITS,23253,Summers Cab Svgn Rsv,13.07,19.99,750,2554,33380.78,3431,68585.69,34002.99,381.88,8014.98,35204.91,51.33,1.34,2.05,13.07,Large,-11462.39
189,653,STATE WINE & SPIRITS,23255,Balletto Vyds Pnt Gris,7.94,11.99,750,1617,12838.98,2151,25790.49,13824.47,239.16,8014.98,12951.51,50.22,1.33,2.01,7.9399999999999995,Large,-4239.96
190,653,STATE WINE & SPIRITS,23256,Robert Hall Cab Svgn,9.39,13.99,750,442,4150.38,1807,25279.93,9653.1,201.77,8014.98,21129.55,83.58,4.09,6.09,9.39,Medium,-12817.35
191,653,STATE WINE & SPIRITS,23257,Jason Stephens Syrah,9.33,13.99,750,22,205.26,850,11891.5,7414.7,94.31,8014.98,11686.24,98.27,38.64,57.93,9.33,Small,-7725.24
192,653,STATE WINE & SPIRITS,23259,Vegan Vines Chard,6.12,8.99,750,70,428.4,648,5825.52,2723.97,72.13,8014.98,5397.12,92.65,9.26,13.6,6.12,Medium,-3537.36
193,653,STATE WINE & SPIRITS,23260,Penny Wise Svgn Bl,4.51,6.99,750,83,374.33,188,1309.52,503.08,21.0,8014.98,935.19,71.41,2.27,3.5,4.51,Medium,-473.54999999999995
194,653,STATE WINE & SPIRITS,23795,Casa Silva Carmenere,10.8,19.99,750,424,4579.2,786,12568.14,6300.06,87.5,8014.98,7988.94,63.57,1.85,2.74,10.799999999999999,Medium,-3909.6000000000004
195,653,STATE WINE & SPIRITS,23796,Mayu Pedro Ximenez,8.84,14.99,750,471,4163.64,556,7222.44,3364.41,61.94,8014.98,3058.8,42.35,1.18,1.73,8.84,Large,-751.4
196,653,STATE WINE & SPIRITS,23797,Mayu Carmenere Syrah,8.84,14.99,750,508,4490.72,647,8404.53,4676.4,71.88,8014.98,3913.81,46.57,1.27,1.87,8.84,Large,-1228.76
197,653,STATE WINE & SPIRITS,23800,Boya Svgn Bl,9.2,15.99,750,262,2410.4,341,4770.59,2644.11,37.85,8014.98,2360.19,49.47,1.3,1.98,9.200000000000001,Medium,-726.8
198,653,STATE WINE & SPIRITS,23805,Cappelletti Apertivoch,13.42,19.99,750,14,187.88,20,399.8,259.87,2.22,8014.98,211.92,53.01,1.43,2.13,13.42,Small,-80.52
199,653,STATE WINE & SPIRITS,24439,Des Amis Rose,12.41,17.99,750,715,8873.15,622,9361.78,6158.91,68.95,8014.98,488.63,5.22,0.87,1.06,12.41,Large,1154.13
200,653,STATE WINE & SPIRITS,24782,Casa Silva Los Lingues Cab S,10.95,19.99,750,336,3679.2,434,6939.66,3837.6,48.24,8014.98,3260.46,46.98,1.29,1.89,10.95,Medium,-1073.1
201,653,STATE WINE & SPIRITS,25539,Three Knights Svgn Bl,7.09,10.49,750,5556,39392.04,4849,48441.51,16193.79,542.59,8014.98,9049.47,18.68,0.87,1.23,7.09,Large,5012.63
202,653,STATE WINE & SPIRITS,25540,Richard Grant Cuvee Rose Brt,9.45,13.99,750,4154,39255.3,3457,48363.43,19823.83,385.86,8014.98,9108.13,18.83,0.83,1.23,9.450000000000001,Large,6586.65
203,653,STATE WINE & SPIRITS,32823,Beaucanon Merlot Napa,18.36,26.99,750,2,36.72,3,80.97,80.97,0.33,8014.98,44.25,54.65,1.5,2.21,18.36,Small,-18.36
204,653,STATE WINE & SPIRITS,35075,Clos LaChance Chard,7.58,10.99,750,386,2925.88,265,3579.35,2393.22,29.35,8014.98,653.47,18.26,0.69,1.22,7.58,Medium,917.1800000000001
205,653,STATE WINE & SPIRITS,36419,Castellani Biagio Chianti,6.53,9.99,750,484,3160.52,326,3516.74,2155.97,36.19,8014.98,356.22,10.13,0.67,1.11,6.53,Large,1031.74
206,653,STATE WINE & SPIRITS,38771,Rob Stuart Big Fire Pnt Gris,11.4,16.99,750,1148,13087.2,849,13660.51,7005.6,94.49,8014.98,573.31,4.2,0.74,1.04,11.4,Large,3408.6
207,653,STATE WINE & SPIRITS,38966,Henri Bourgeois Svgn Blanc,9.73,14.99,750,1,9.73,1,14.99,14.99,0.11,8014.98,5.26,35.09,1.0,1.54,9.73,Small,0.0
208,653,STATE WINE & SPIRITS,38968,Le Capitaine Vouvray Loire,10.59,15.99,750,12,127.08,12,191.88,159.9,1.32,8014.98,64.8,33.77,1.0,1.51,10.59,Small,0.0
209,653,STATE WINE & SPIRITS,40560,McManis River Jct Chard Cal,7.09,12.99,750,54,382.86,54,617.46,56.95,6.08,8014.98,234.6,37.99,1.0,1.61,7.09,Medium,0.0
210,653,STATE WINE & SPIRITS,41405,La Posta Angel Plucci Malbec,9.8,14.99,750,2277,22314.6,1508,22604.92,14555.29,167.16,8014.98,290.32,1.28,0.66,1.01,9.799999999999999,Large,7536.200000000001
211,653,STATE WINE & SPIRITS,41417,Nanbu Bijin Southern Beauty,10.38,15.99,300,12,124.56,28,455.72,183.89,1.22,8014.98,331.16,72.67,2.33,3.66,10.38,Small,-166.08
212,653,STATE WINE & SPIRITS,41418,Tentaka Kuni Hawk Heavens J,8.6,12.99,300,24,206.4,36,467.64,38.97,1.62,8014.98,261.24,55.86,1.5,2.27,8.6,Small,-103.19999999999999
213,653,STATE WINE & SPIRITS,41948,Tozai Nigori Voice Mist Sake,14.96,21.99,720,6,89.76,6,131.94,109.95,0.66,8014.98,42.18,31.97,1.0,1.47,14.96,Small,0.0
214,653,STATE WINE & SPIRITS,46118,Tozai Snow Maiden Junmai Ngr,11.84,17.99,720,7,82.88,7,125.93,17.99,0.76,8014.98,43.05,34.19,1.0,1.52,11.84,Small,0.0
215,660,SAZERAC NORTH AMERICA INC.,106,Mr Boston Peach Schnapps,3.4,4.49,1000,939,3192.6,715,3210.35,1391.9,750.75,17932.33,17.75,0.55,0.76,1.01,3.4,Large,761.6
216,660,SAZERAC NORTH AMERICA INC.,510,Barton Vodka,7.14,9.99,1750,30,214.2,30,299.7,69.93,55.13,17932.33,85.5,28.53,1.0,1.4,7.14,Medium,0.0
217,660,SAZERAC NORTH AMERICA INC.,862,Jacques Bonet Brandy,6.05,7.99,1000,39,235.95,36,287.64,103.87,37.8,17932.33,51.69,17.97,0.92,1.22,6.05,Medium,18.15
218,660,SAZERAC NORTH AMERICA INC.,863,Ten High Bourbon,5.83,7.99,1000,83,483.89,81,717.19,402.54,85.05,17932.33,233.3,32.53,0.98,1.48,5.83,Medium,11.66
219,660,SAZERAC NORTH AMERICA INC.,864,Montezuma Tequila Gold,5.22,7.99,1000,132,689.04,95,759.05,71.91,99.75,17932.33,70.01,9.22,0.72,1.1,5.22,Medium,193.14
220,660,SAZERAC NORTH AMERICA INC.,1479,Ten High,9.22,11.99,1750,9433,86972.26,6374,87569.76,48224.93,11712.52,17932.33,597.5,0.68,0.68,1.01,9.219999999999999,Large,28203.980000000003
221,660,SAZERAC NORTH AMERICA INC.,1696,Imperial Blended Whiskey,9.12,12.49,1750,18,164.16,18,224.82,24.98,33.07,17932.33,60.66,26.98,1.0,1.37,9.12,Small,0.0
222,660,SAZERAC NORTH AMERICA INC.,1864,1792 Port Finish Bourbon,30.76,39.99,750,175,5383.0,173,6918.27,5878.53,136.46,17932.33,1535.27,22.19,0.99,1.29,30.76,Medium,61.52
223,660,SAZERAC NORTH AMERICA INC.,1888,El Toro Silver Tequila,5.34,6.99,1000,61,325.74,45,359.55,263.67,47.25,17932.33,33.81,9.4,0.74,1.1,5.34,Medium,85.44
224,660,SAZERAC NORTH AMERICA INC.,4358,Mr Boston Light Rum,4.26,5.49,750,4637,19753.62,4846,26494.04,17650.49,3818.53,17932.33,6740.42,25.44,1.05,1.34,4.26,Large,-890.3399999999999
225,660,SAZERAC NORTH AMERICA INC.,5027,99 Apples Schnapps Liqueur,7.51,12.99,750,3525,26472.75,2296,31433.04,25755.2,1810.83,17932.33,4960.29,15.78,0.65,1.19,7.51,Large,9229.789999999999
226,660,SAZERAC NORTH AMERICA INC.,5367,Sambuca di Amore,5.83,9.99,750,15786,92032.38,9865,92489.85,45840.93,7767.82,17932.33,457.47,0.49,0.62,1.0,5.83,Large,34519.43
227,660,SAZERAC NORTH AMERICA INC.,5415,Amaretto di Amore,8.45,13.99,1750,7675,64853.75,4638,67493.62,49857.8,8525.51,17932.33,2639.87,3.91,0.6,1.04,8.45,Large,25662.649999999998
228,660,SAZERAC NORTH AMERICA INC.,5897,99 Bananas,7.46,12.99,750,5254,39194.84,3534,48056.66,35482.93,2785.87,17932.33,8861.82,18.44,0.67,1.23,7.459999999999999,Large,12831.2
229,660,SAZERAC NORTH AMERICA INC.,8322,Chi Chi's Ruby Red Margarita,6.24,10.99,1750,247,1541.28,582,4780.18,3374.9,1069.94,17932.33,3238.9,67.76,2.36,3.1,6.24,Medium,-2090.4
230,660,SAZERAC NORTH AMERICA INC.,8370,Chi Chi's Margarita,5.71,8.99,1750,15333,87551.43,10649,90104.51,46111.06,19566.94,17932.33,2553.08,2.83,0.69,1.03,5.71,Large,26745.64
231,660,SAZERAC NORTH AMERICA INC.,8563,Chi Chi's Chocolate Malt RTD,8.72,10.99,1750,1,8.72,36,395.64,340.69,66.19,17932.33,386.92,97.8,36.0,45.37,8.72,Small,-305.20000000000005
232,660,SAZERAC NORTH AMERICA INC.,8579,Chi Chi's Orange Cream RTD,6.01,10.99,1750,336,2019.36,722,5914.78,3847.33,1327.15,17932.33,3895.42,65.86,2.15,2.93,6.01,Medium,-2319.86
233,1003,BRONCO WINE COMPANY,46508,Crane Lake Pnt Grigio Cal,5.95,8.99,1500,60,357.0,48,431.52,71.92,10.8,10.53,74.52,17.27,0.8,1.21,5.95,Medium,71.4
234,1128,BROWN-FORMAN CORP,165,Gentleman Jack Gift Pack,20.14,26.99,750,596,12003.44,566,16416.34,11458.05,446.03,68601.68,4412.9,26.88,0.95,1.37,20.14,Large,604.2
235,1128,BROWN-FORMAN CORP,405,Jack Daniels & Coke,28.45,36.99,1750,3232,91950.4,3125,116494.75,48617.96,5742.02,68601.68,24544.35,21.07,0.97,1.27,28.45,Large,3044.15
236,1128,BROWN-FORMAN CORP,809,Southern Comfort,13.13,17.99,1000,1985,26063.05,1984,38106.16,23367.92,2083.2,68601.68,12043.11,31.6,1.0,1.46,13.129999999999999,Large,13.13
237,1128,BROWN-FORMAN CORP,1032,Woodford Rsv MC Classic Malt,70.86,89.99,750,3,212.58,6,589.94,389.96,4.73,68601.68,377.36,63.97,2.0,2.78,70.86,Small,-212.57999999999998
238,1128,BROWN-FORMAN CORP,1051,Woodford Reserve MC 1838,74.62,99.99,750,13,970.06,80,7519.2,6589.3,63.15,68601.68,6549.14,87.1,6.15,7.75,74.61999999999999,Small,-4999.54
239,1128,BROWN-FORMAN CORP,1064,Jack Daniels Honey + Glass,18.39,26.99,750,1508,27732.12,2130,49384.7,34125.3,1678.58,68601.68,21652.58,43.84,1.41,1.78,18.39,Large,-11438.58
240,1128,BROWN-FORMAN CORP,1173,Woodford Rsv Cotton Restrant,36.5,45.99,1000,1,36.5,32,1471.68,275.94,33.6,68601.68,1435.18,97.52,32.0,40.32,36.5,Small,-1131.5
241,1128,BROWN-FORMAN CORP,1236,Southern Comfort & Egg Nog,13.56,18.99,1750,8,108.48,87,2124.13,1309.46,159.93,68601.68,2015.65,94.89,10.88,19.58,13.56,Small,-1071.24
242,1128,BROWN-FORMAN CORP,1404,Woodford Rsv Master Coll Pnt,64.28,89.99,750,2,128.56,5,489.95,489.95,3.95,68601.68,361.39,73.76,2.5,3.81,64.28,Small,-192.84
243,1128,BROWN-FORMAN CORP,1550,Jack Daniels Tennessee Fire,2.91,3.99,100,139,404.49,2417,9643.83,4780.02,251.26,68601.68,9239.34,95.81,17.39,23.84,2.91,Medium,-6628.9800000000005
244,1128,BROWN-FORMAN CORP,1722,Jack Daniels Sinatra Century,351.55,449.99,1000,11,3867.05,35,15749.65,14399.68,36.75,68601.68,11882.6,75.45,3.18,4.07,351.55,Small,-8437.2
245,1128,BROWN-FORMAN CORP,1771,Jack Daniels Tennessee Fire,0.75,0.99,50,30000,22500.0,11869,35488.31,12453.35,615.17,68601.68,12988.31,36.6,0.4,1.58,0.75,Large,13598.25
246,1128,BROWN-FORMAN CORP,1906,Jack Daniels Tenn Fire VAP,19.69,25.99,750,1463,28806.47,1336,30714.64,21541.63,1052.68,68601.68,1908.17,6.21,0.91,1.07,19.69,Large,2500.63
247,1128,BROWN-FORMAN CORP,1999,Old Forrester 1870 Craft,34.88,49.99,750,143,4987.84,318,12046.82,8988.65,250.76,68601.68,7058.98,58.6,2.22,2.42,34.88,Medium,-6104.0
248,1128,BROWN-FORMAN CORP,2039,Herradura Reposado #14 BtB,38.88,48.99,750,84,3265.92,84,4115.16,489.9,66.14,68601.68,849.24,20.64,1.0,1.26,38.88,Medium,0.0
249,1128,BROWN-FORMAN CORP,2131,Jack Daniels No 7 Black Trav,10.15,12.99,375,261,2649.15,3735,48517.65,29175.54,1465.84,68601.68,45868.5,94.54,14.31,18.31,10.15,Medium,-35261.1
250,1128,BROWN-FORMAN CORP,2148,Canadian Mist Traveler,5.96,7.99,750,2158,12861.68,2946,22789.54,17265.54,2322.39,68601.68,9927.86,43.56,1.37,1.77,5.96,Large,-4696.48
251,1128,BROWN-FORMAN CORP,2423,Early Times Mint Julep RTD,8.49,12.99,1000,18,152.82,18,233.82,12.99,2.7,68601.68,81.0,34.64,1.0,1.53,8.49,Small,0.0
252,1128,BROWN-FORMAN CORP,2577,Jack Daniels 2 Yr Rested Rye,37.87,49.99,750,1,37.87,10,499.9,349.93,7.88,68601.68,462.03,92.42,10.0,13.2,37.87,Small,-340.83
253,1128,BROWN-FORMAN CORP,2641,Jack Daniels SB-BTB Joe Bell,37.59,49.99,750,171,6427.89,166,8298.34,349.93,130.72,68601.68,1870.45,22.54,0.97,1.29,37.59,Medium,187.95000000000002
254,1128,BROWN-FORMAN CORP,2777,Woodford Rsv Federal Cigar,35.93,45.99,1000,42,1509.06,38,1747.62,367.92,39.9,68601.68,238.56,13.65,0.9,1.16,35.93,Medium,143.72
255,1128,BROWN-FORMAN CORP,3063,Chambord Vodka,13.13,24.99,750,1,13.13,2,35.98,35.98,1.58,68601.68,22.85,63.51,2.0,2.74,13.13,Small,-13.13
256,1128,BROWN-FORMAN CORP,3467,El Jimador Reposado Tequila,13.66,18.99,750,133,1816.78,112,2126.88,664.65,88.18,68601.68,310.1,14.58,0.84,1.17,13.66,Medium,286.86
257,1128,BROWN-FORMAN CORP,5005,Woodford Reserve Derby,33.57,44.99,1000,129,4330.53,120,5398.8,3419.24,126.0,68601.68,1068.27,19.79,0.93,1.25,33.57,Medium,302.13
258,1128,BROWN-FORMAN CORP,5062,Southern Comfort Lime,8.39,13.99,750,5,41.95,96,1106.04,667.92,75.66,68601.68,1064.09,96.21,19.2,26.37,8.39,Small,-763.49
259,1128,BROWN-FORMAN CORP,5075,Tuaca Italian Liqueur,15.03,21.99,750,980,14729.4,983,20596.17,15476.61,774.95,68601.68,5866.77,28.48,1.0,1.4,15.03,Large,-45.089999999999996
260,1128,BROWN-FORMAN CORP,5197,Southern Comfort,5.75,8.99,375,8555,49191.25,8679,72706.21,42506.68,3406.38,68601.68,23514.96,32.34,1.01,1.48,5.75,Large,-713.0
261,1128,BROWN-FORMAN CORP,5270,Southern Comfort,1.55,1.99,50,12387,19199.85,12166,24210.34,7950.05,632.35,68601.68,5010.49,20.7,0.98,1.26,1.5499999999999998,Large,342.55
262,1128,BROWN-FORMAN CORP,5273,Southern Comfort 100 Proof,6.34,9.99,375,14,88.76,35,279.65,119.85,13.74,68601.68,190.89,68.26,2.5,3.15,6.340000000000001,Small,-133.14
263,1128,BROWN-FORMAN CORP,5296,Southern Comfort 100 Proof,21.01,28.99,1750,3271,68723.71,2893,85149.07,61595.08,5318.02,68601.68,16425.36,19.29,0.88,1.24,21.01,Large,7941.780000000001
264,1128,BROWN-FORMAN CORP,5297,Southern Comfort,10.76,13.99,750,8616,92708.16,8010,115819.9,65972.66,6309.77,68601.68,23111.74,19.95,0.93,1.25,10.76,Large,6520.5599999999995
